V4_1,Data Marking,calendar-years,time,admin-geography,geography,week-number,week,recorded-deaths,deaths
1150,,2010,2010,E12000009,South West,week-4,Week 04,total-registered-deaths,Total registered deaths
599,,2011,2011,W92000004,Wales,week-47,Week 47,total-registered-deaths,Total registered deaths
962,,2010,2010,E12000005,West Midlands,week-21,Week 21,total-registered-deaths,Total registered deaths
907,,2011,2011,E12000006,East of England,week-31,Week 31,total-registered-deaths,Total registered deaths
801,,2011,2011,E12000007,London,week-16,Week 16,total-registered-deaths,Total registered deaths
583,,2011,2011,W92000004,Wales,week-21,Week 21,total-registered-deaths,Total registered deaths
574,,2011,2011,W92000004,Wales,week-13,Week 13,total-registered-deaths,Total registered deaths
1031,,2010,2010,E12000007,London,week-7,Week 07,total-registered-deaths,Total registered deaths
616,,2010,2010,E12000001,North East,week-51,Week 51,total-registered-deaths,Total registered deaths
1112,,2016,2016,E12000009,South West,week-48,Week 48,total-registered-deaths,Total registered deaths
823,,2013,2013,E12000004,East Midlands,week-20,Week 20,total-registered-deaths,Total registered deaths
1020,,2017,2017,E12000009,South West,week-43,Week 43,total-registered-deaths,Total registered deaths
499,,2016,2016,E12000001,North East,week-34,Week 34,total-registered-deaths,Total registered deaths
593,,2017,2017,W92000004,Wales,week-39,Week 39,total-registered-deaths,Total registered deaths
1116,,2012,2012,E12000005,West Midlands,week-24,Week 24,total-registered-deaths,Total registered deaths
635,,2017,2017,W92000004,Wales,week-12,Week 12,total-registered-deaths,Total registered deaths
507,,2012,2012,E12000001,North East,week-46,Week 46,total-registered-deaths,Total registered deaths
1268,,2012,2012,E12000002,North West,week-38,Week 38,total-registered-deaths,Total registered deaths
1004,,2016,2016,E12000006,East of England,week-31,Week 31,total-registered-deaths,Total registered deaths
738,,2016,2016,W92000004,Wales,week-11,Week 11,total-registered-deaths,Total registered deaths
850,,2013,2013,E12000003,Yorkshire and The Humber,week-25,Week 25,total-registered-deaths,Total registered deaths
1171,,2016,2016,E12000009,South West,week-7,Week 07,total-registered-deaths,Total registered deaths
765,,2012,2012,E12000004,East Midlands,week-41,Week 41,total-registered-deaths,Total registered deaths
1051,,2012,2012,E12000009,South West,week-18,Week 18,total-registered-deaths,Total registered deaths
9602,,2012,2012,K04000001,England and Wales,week-21,Week 21,total-registered-deaths,Total registered deaths
902,,2012,2012,E12000009,South West,week-37,Week 37,total-registered-deaths,Total registered deaths
585,,2017,2017,W92000004,Wales,week-38,Week 38,total-registered-deaths,Total registered deaths
701,,2017,2017,W92000004,Wales,week-8,Week 08,total-registered-deaths,Total registered deaths
987,,2016,2016,E12000009,South West,week-39,Week 39,total-registered-deaths,Total registered deaths
431,,2016,2016,E12000001,North East,week-22,Week 22,total-registered-deaths,Total registered deaths
661,,2016,2016,W92000004,Wales,week-47,Week 47,total-registered-deaths,Total registered deaths
666,,2017,2017,W92000004,Wales,week-46,Week 46,total-registered-deaths,Total registered deaths
1299,,2012,2012,E12000002,North West,week-40,Week 40,total-registered-deaths,Total registered deaths
585,,2013,2013,E12000001,North East,week-7,Week 07,total-registered-deaths,Total registered deaths
1497,,2016,2016,E12000002,North West,week-8,Week 08,total-registered-deaths,Total registered deaths
966,,2017,2017,E12000005,West Midlands,week-34,Week 34,total-registered-deaths,Total registered deaths
1095,,2012,2012,E12000009,South West,week-4,Week 04,total-registered-deaths,Total registered deaths
829,,2012,2012,E12000007,London,week-31,Week 31,total-registered-deaths,Total registered deaths
1415,,2012,2012,E12000008,South East,week-49,Week 49,total-registered-deaths,Total registered deaths
998,,2012,2012,E12000009,South West,week-45,Week 45,total-registered-deaths,Total registered deaths
803,,2013,2013,E12000004,East Midlands,week-43,Week 43,total-registered-deaths,Total registered deaths
629,,2016,2016,W92000004,Wales,week-17,Week 17,total-registered-deaths,Total registered deaths
870,,2017,2017,E12000004,East Midlands,week-13,Week 13,total-registered-deaths,Total registered deaths
910,,2016,2016,E12000003,Yorkshire and The Humber,week-27,Week 27,total-registered-deaths,Total registered deaths
1093,,2016,2016,E12000007,London,week-9,Week 09,total-registered-deaths,Total registered deaths
1407,,2016,2016,E12000008,South East,week-27,Week 27,total-registered-deaths,Total registered deaths
1069,,2012,2012,E12000003,Yorkshire and The Humber,week-1,Week 01,total-registered-deaths,Total registered deaths
469,,2012,2012,E12000001,North East,week-32,Week 32,total-registered-deaths,Total registered deaths
9913,,2012,2012,K04000001,England and Wales,week-20,Week 20,total-registered-deaths,Total registered deaths
1104,,2016,2016,E12000009,South West,week-13,Week 13,total-registered-deaths,Total registered deaths
943,,2012,2012,E12000009,South West,week-29,Week 29,total-registered-deaths,Total registered deaths
1036,,2017,2017,E12000004,East Midlands,week-6,Week 06,total-registered-deaths,Total registered deaths
564,,2017,2017,W92000004,Wales,week-28,Week 28,total-registered-deaths,Total registered deaths
1272,,2016,2016,E12000002,North West,week-25,Week 25,total-registered-deaths,Total registered deaths
700,,2016,2016,W92000004,Wales,week-6,Week 06,total-registered-deaths,Total registered deaths
1184,,2016,2016,E12000006,East of England,week-46,Week 46,total-registered-deaths,Total registered deaths
1742,,2016,2016,E12000008,South East,week-9,Week 09,total-registered-deaths,Total registered deaths
9138,,2016,2016,K04000001,England and Wales,week-27,Week 27,total-registered-deaths,Total registered deaths
10439,,2016,2016,K04000001,England and Wales,week-48,Week 48,total-registered-deaths,Total registered deaths
1521,,2017,2017,E12000008,South East,week-40,Week 40,total-registered-deaths,Total registered deaths
599,,2016,2016,E12000001,North East,week-6,Week 06,total-registered-deaths,Total registered deaths
809,,2017,2017,E12000004,East Midlands,week-29,Week 29,total-registered-deaths,Total registered deaths
1017,,2017,2017,E12000005,West Midlands,week-36,Week 36,total-registered-deaths,Total registered deaths
717,,2013,2013,E12000007,London,week-32,Week 32,total-registered-deaths,Total registered deaths
1734,,2013,2013,E12000008,South East,week-5,Week 05,total-registered-deaths,Total registered deaths
1148,,2016,2016,E12000003,Yorkshire and The Humber,week-2,Week 02,total-registered-deaths,Total registered deaths
1105,,2016,2016,E12000003,Yorkshire and The Humber,week-15,Week 15,total-registered-deaths,Total registered deaths
1679,,2016,2016,E12000008,South East,week-47,Week 47,total-registered-deaths,Total registered deaths
1658,,2016,2016,E12000008,South East,week-49,Week 49,total-registered-deaths,Total registered deaths
1401,,2016,2016,E12000002,North West,week-43,Week 43,total-registered-deaths,Total registered deaths
1021,,2016,2016,E12000007,London,week-8,Week 08,total-registered-deaths,Total registered deaths
1237,,2016,2016,E12000006,East of England,week-2,Week 02,total-registered-deaths,Total registered deaths
1180,,2016,2016,E12000006,East of England,week-8,Week 08,total-registered-deaths,Total registered deaths
480,,2012,2012,E12000001,North East,week-31,Week 31,total-registered-deaths,Total registered deaths
492,,2012,2012,E12000001,North East,week-49,Week 49,total-registered-deaths,Total registered deaths
1325,,2013,2013,E12000008,South East,week-41,Week 41,total-registered-deaths,Total registered deaths
1336,,2013,2013,E12000008,South East,week-44,Week 44,total-registered-deaths,Total registered deaths
1390,,2016,2016,E12000002,North West,week-45,Week 45,total-registered-deaths,Total registered deaths
914,,2016,2016,E12000004,East Midlands,week-19,Week 19,total-registered-deaths,Total registered deaths
1306,,2016,2016,E12000002,North West,week-23,Week 23,total-registered-deaths,Total registered deaths
1513,,2016,2016,E12000002,North West,week-46,Week 46,total-registered-deaths,Total registered deaths
11473,,2016,2016,K04000001,England and Wales,week-3,Week 03,total-registered-deaths,Total registered deaths
9399,,2016,2016,K04000001,England and Wales,week-36,Week 36,total-registered-deaths,Total registered deaths
1097,,2012,2012,E12000006,East of England,week-15,Week 15,total-registered-deaths,Total registered deaths
918,,2012,2012,E12000006,East of England,week-39,Week 39,total-registered-deaths,Total registered deaths
11223,,2016,2016,K04000001,England and Wales,week-49,Week 49,total-registered-deaths,Total registered deaths
1466,,2016,2016,E12000002,North West,week-6,Week 06,total-registered-deaths,Total registered deaths
985,,2012,2012,E12000003,Yorkshire and The Humber,week-12,Week 12,total-registered-deaths,Total registered deaths
914,,2012,2012,E12000005,West Midlands,week-40,Week 40,total-registered-deaths,Total registered deaths
753,,2012,2012,E12000004,East Midlands,week-44,Week 44,total-registered-deaths,Total registered deaths
902,,2012,2012,E12000005,West Midlands,week-39,Week 39,total-registered-deaths,Total registered deaths
877,,2016,2016,E12000006,East of England,week-35,Week 35,total-registered-deaths,Total registered deaths
822,,2016,2016,E12000007,London,week-34,Week 34,total-registered-deaths,Total registered deaths
738,,2016,2016,W92000004,Wales,week-15,Week 15,total-registered-deaths,Total registered deaths
10507,,2012,2012,K04000001,England and Wales,week-10,Week 10,total-registered-deaths,Total registered deaths
952,,2013,2013,E12000004,East Midlands,week-15,Week 15,total-registered-deaths,Total registered deaths
754,,2013,2013,E12000005,West Midlands,week-35,Week 35,total-registered-deaths,Total registered deaths
1154,,2016,2016,E12000009,South West,week-46,Week 46,total-registered-deaths,Total registered deaths
9679,,2012,2012,K04000001,England and Wales,week-47,Week 47,total-registered-deaths,Total registered deaths
1136,,2012,2012,E12000005,West Midlands,week-16,Week 16,total-registered-deaths,Total registered deaths
1066,,2012,2012,E12000006,East of England,week-18,Week 18,total-registered-deaths,Total registered deaths
660,,2012,2012,W92000004,Wales,week-1,Week 01,total-registered-deaths,Total registered deaths
622,,2012,2012,W92000004,Wales,week-6,Week 06,total-registered-deaths,Total registered deaths
9054,,2012,2012,K04000001,England and Wales,week-25,Week 25,total-registered-deaths,Total registered deaths
9683,,2012,2012,K04000001,England and Wales,week-45,Week 45,total-registered-deaths,Total registered deaths
1022,,2012,2012,E12000009,South West,week-41,Week 41,total-registered-deaths,Total registered deaths
467,,2013,2013,E12000001,North East,week-25,Week 25,total-registered-deaths,Total registered deaths
8945,,2016,2016,K04000001,England and Wales,week-38,Week 38,total-registered-deaths,Total registered deaths
1222,,2016,2016,E12000002,North West,week-37,Week 37,total-registered-deaths,Total registered deaths
762,,2017,2017,W92000004,Wales,week-51,Week 51,total-registered-deaths,Total registered deaths
9635,,2016,2016,K04000001,England and Wales,week-12,Week 12,total-registered-deaths,Total registered deaths
720,,2016,2016,W92000004,Wales,week-3,Week 03,total-registered-deaths,Total registered deaths
533,,2012,2012,E12000001,North East,week-7,Week 07,total-registered-deaths,Total registered deaths
1017,,2016,2016,E12000003,Yorkshire and The Humber,week-45,Week 45,total-registered-deaths,Total registered deaths
791,,2016,2016,E12000004,East Midlands,week-41,Week 41,total-registered-deaths,Total registered deaths
9900,,2012,2012,K04000001,England and Wales,week-46,Week 46,total-registered-deaths,Total registered deaths
871,,2012,2012,E12000003,Yorkshire and The Humber,week-32,Week 32,total-registered-deaths,Total registered deaths
9350,,2016,2016,K04000001,England and Wales,week-29,Week 29,total-registered-deaths,Total registered deaths
474,,2016,2016,E12000001,North East,week-12,Week 12,total-registered-deaths,Total registered deaths
647,,2012,2012,E12000005,West Midlands,week-23,Week 23,total-registered-deaths,Total registered deaths
1155,,2012,2012,E12000006,East of England,week-10,Week 10,total-registered-deaths,Total registered deaths
449,,2013,2013,E12000001,North East,week-27,Week 27,total-registered-deaths,Total registered deaths
426,,2013,2013,E12000001,North East,week-30,Week 30,total-registered-deaths,Total registered deaths
1322,,2016,2016,E12000002,North West,week-42,Week 42,total-registered-deaths,Total registered deaths
1351,,2016,2016,E12000002,North West,week-44,Week 44,total-registered-deaths,Total registered deaths
946,,2017,2017,E12000007,London,week-11,Week 11,total-registered-deaths,Total registered deaths
900,,2017,2017,E12000007,London,week-38,Week 38,total-registered-deaths,Total registered deaths
679,,2012,2012,W92000004,Wales,week-10,Week 10,total-registered-deaths,Total registered deaths
590,,2012,2012,W92000004,Wales,week-19,Week 19,total-registered-deaths,Total registered deaths
1335,,2012,2012,E12000008,South East,week-33,Week 33,total-registered-deaths,Total registered deaths
950,,2012,2012,E12000009,South West,week-25,Week 25,total-registered-deaths,Total registered deaths
